ID,postText,question,answer,creation_time,prior,positive_feedback,negative_feedback,posterior,normalized_question,source,timestamp
721.0,"Yes, they can. But this is not a requirement. Reminder: Students are responsible for any personal belongings they bring in and out of the campus. We advise that they always mind their belongings and not leave them unattended.",can students bring their own laptops?,"Yes, they can. But this is not a requirement. Reminder: Students are responsible for any personal belongings they bring in and out of the campus. We advise that they always mind their belongings and not leave them unattended.",01/01/2022,0.0002239140170174,0,0,0.01,can students bring their own laptops?,FAQ,
722.0,"The Deanâ€™s Office is open from 7:00 AM to 5:00 PM, Monday to Friday.",what are the office hours for the deanâ€™s office?,"The Deanâ€™s Office is open from 7:00 AM to 5:00 PM, Monday to Friday.",01/01/2020,0.0002239140170174,0,0,0.01,what are the office hours for the daenâ€™s office?,FAQ,
723.0,The SOCCS started in 2016 and the SOCCS fb page started in 2022.,when is the soccs started?,The SOCCS started in 2016 and the SOCCS fb page started in 2022.,01/01/2016,0.0002239140170174,0,0,0.01,when is the soccs started?,FAQ,
724.0,"The SOCCS organization, which means Student Organization of the College of Computing Studies.",what organization does ccs have?,"The SOCCS organization, which means Student Organization of the College of Computing Studies.",01/01/2016,0.0002239140170174,0,0,0.01,what organization does ccs have?,FAQ,
725.0,The CCS started in 2012.,when is the ccs started?,The CCS started in 2012.,01/01/2012,0.0002239140170174,0,0,0.01,when is the ccs started?,FAQ,
726.0,"LSPU delivers quality education through responsive instruction, distinctive research sustainable extension and production service. Thus, we are committed with continual improvement to meet applicable requirements to provide quality, efficient and effective services to the university stakeholder's highest level of satisfaction through an excellent management system imbued with utmost integrity, professionalism and innovation.",what is the quality policy of the ccs?,"LSPU delivers quality education through responsive instruction, distinctive research sustainable extension and production service. Thus, we are committed with continual improvement to meet applicable requirements to provide quality, efficient and effective services to the university stakeholder's highest level of satisfaction through an excellent management system imbued with utmost integrity, professionalism and innovation.",01/01/2012,0.0002239140170174,0,0,0.01,what is the quality policy of the ccs?,FAQ,
727.0,"LSPU is a center of technology innovation that promotes interdisciplinary learning sustainable utilization of resources, collaboration and partnership with the community and stakeholders.",what is the vision of the ccs?,Ma'am Mia V. Villarica,01/01/2012,0.0002239140170174,0,0,0.01,what is the vision of the ccs?,FAQ,
728.0,"LSPU, driven by progressive leadership, is a premier institution providing technology- mediated agriculture, fisheries and other related and emerging disciplines significantly contributing to the growth and development of the region and nation.",what is the mission of the ccs?,"LSPU, driven by progressive leadership, is a premier institution providing technology- mediated agriculture, fisheries and other related and emerging disciplines significantly contributing to the growth and development of the region and nation.",01/01/2012,0.0002239140170174,0,0,0.01,what is the mission of the ccs?,FAQ,
729.0,Paki sagutan napo ng mga form for finalization of tour destination Thank you students BSIT BSCS 1st Year BSIT BSCS 2nd Year 3rd Year BSIT BSCS 4th Year https://forms.gle/gGQsGGSf3yNUGuin7 https://forms.gle/LjCACSi5osGhiBnj7 https://forms.gle/ymu2eATPXbELXTRx8,what should students do if they have questions about the forms?,Students should contact their instructor or organizing committee for questions.,,0.0002239140170174,0,0,0.01,what should students do if they have questions about the forms?,FAQ,
730.0,Casual conversation between two individuals.,"hi, how are you doing?",i'm fine. how about yourself?,01/01/2003,0.0002239140170174,0,0,0.01,"hi, how are you doing?",FAQ,
731.0,Casual conversation between two individuals.,i'm fine. how about yourself?,i'm pretty good. thanks for asking.,01/01/2003,0.0002239140170174,0,0,0.01,i'm fine. how about yourself?,FAQ,
732.0,Casual conversation between two individuals.,i'm pretty good. thanks for asking.,no problem. so how have you been?,01/01/2003,0.0002239140170174,0,0,0.01,i'm pretty good. thanks for asking.,FAQ,
733.0,Casual conversation between two individuals.,no problem. so how have you been?,i've been great. what about you?,01/01/2003,0.0002239140170174,0,0,0.01,no problem. so how have you been?,FAQ,
734.0,Casual conversation between two individuals.,i've been great. what about you?,i've been good. i'm in school right now.,01/01/2003,0.0002239140170174,0,0,0.01,i've been great. what about you?,FAQ,
735.0,Casual conversation between two individuals.,i've been good. i'm in school right now.,what school do you go to?,01/01/2003,0.0002239140170174,0,0,0.01,i've been good. i'm in school right now.,FAQ,
736.0,Casual conversation between two individuals.,what school do you go to?,i go to pcc.,01/01/2003,0.0002239140170174,0,0,0.01,what school do you go to?,FAQ,
737.0,Casual conversation between two individuals.,i go to pcc.,do you like it there?,01/01/2003,0.0002239140170174,0,0,0.01,i go to pcc.,FAQ,
738.0,Casual conversation between two individuals.,do you like it there?,it's okay. it's a really big campus.,01/01/2003,0.0002239140170174,0,0,0.01,do you like it there?,FAQ,
739.0,Casual conversation between two individuals.,it's okay. it's a really big campus.,good luck with school.,01/01/2003,0.0002239140170174,0,0,0.01,it's okay. it's a really big campus.,FAQ,
740.0,Casual conversation between two individuals.,good luck with school.,thank you very much.,01/01/2003,0.0002239140170174,0,0,0.01,good luck with school.,FAQ,
741.0,Casual conversation between two individuals.,how's it going?,i'm doing well. how about you?,01/01/2003,0.0002239140170174,0,0,0.01,how's it going?,FAQ,
742.0,Casual conversation between two individuals.,i'm doing well. how about you?,"never better, thanks.",01/01/2003,0.0002239140170174,0,0,0.01,i'm doing well. how about you?,FAQ,
743.0,Casual conversation between two individuals.,"never better, thanks.",so how have you been lately?,01/01/2003,0.0002239140170174,0,0,0.01,"never better, thanks.",FAQ,
744.0,Casual conversation between two individuals.,so how have you been lately?,i've actually been pretty good. you?,01/01/2003,0.0002239140170174,0,0,0.01,so how have you been lately?,FAQ,
745.0,Casual conversation between two individuals.,i've actually been pretty good. you?,i'm actually in school right now.,01/01/2003,0.0002239140170174,0,0,0.01,i've actually been pretty good. you?,FAQ,
746.0,Casual conversation between two individuals.,i'm actually in school right now.,which school do you attend?,01/01/2003,0.0002239140170174,0,0,0.01,i'm actually in school right now.,FAQ,
747.0,Casual conversation between two individuals.,which school do you attend?,i'm attending pcc right now.,01/01/2003,0.0002239140170174,0,0,0.01,which school do you attend?,FAQ,
748.0,Casual conversation between two individuals.,i'm attending pcc right now.,are you enjoying it there?,01/01/2003,0.0002239140170174,0,0,0.01,i'm attending pcc right now.,FAQ,
749.0,Casual conversation between two individuals.,are you enjoying it there?,it's not bad. there are a lot of people there.,01/01/2003,0.0002239140170174,0,0,0.01,are you enjoying it there?,FAQ,
750.0,Casual conversation between two individuals.,it's not bad. there are a lot of people there.,good luck with that.,01/01/2003,0.0002239140170174,0,0,0.01,it's not bad. there are a lot of people there.,FAQ,
751.0,Casual conversation between two individuals.,good luck with that.,thanks.,01/01/2003,0.0002239140170174,0,0,0.01,good luck with that.,FAQ,
752.0,Casual conversation between two individuals.,how are you doing today?,i'm doing great. what about you?,01/01/2003,0.0002239140170174,0,0,0.01,how are you doing today?,FAQ,
753.0,Casual conversation between two individuals.,i'm doing great. what about you?,"i'm absolutely lovely, thank you.",01/01/2003,0.0002239140170174,0,0,0.01,i'm doing great. what about you?,FAQ,
754.0,Casual conversation between two individuals.,"i'm absolutely lovely, thank you.",everything's been good with you?,01/01/2003,0.0002239140170174,0,0,0.01,"i'm absolutely lovely, thank you.",FAQ,
755.0,Casual conversation between two individuals.,everything's been good with you?,i haven't been better. how about yourself?,01/01/2003,0.0002239140170174,0,0,0.01,everything's been good with you?,FAQ,
756.0,Casual conversation between two individuals.,i haven't been better. how about yourself?,i started school recently.,01/01/2003,0.0002239140170174,0,0,0.01,i haven't been better. how about yourself?,FAQ,
757.0,Casual conversation between two individuals.,i started school recently.,where are you going to school?,01/01/2003,0.0002239140170174,0,0,0.01,i started school recently.,FAQ,
758.0,Casual conversation between two individuals.,where are you going to school?,i'm going to pcc.,01/01/2003,0.0002239140170174,0,0,0.01,where are you going to school?,FAQ,
759.0,Casual conversation between two individuals.,i'm going to pcc.,how do you like it so far?,01/01/2003,0.0002239140170174,0,0,0.01,i'm going to pcc.,FAQ,
760.0,Casual conversation between two individuals.,how do you like it so far?,i like it so far. my classes are pretty good right now.,01/01/2003,0.0002239140170174,0,0,0.01,how do you like it so far?,FAQ,
761.0,Casual conversation between two individuals.,i like it so far. my classes are pretty good right now.,i wish you luck.,01/01/2003,0.0002239140170174,0,0,0.01,i like it so far. my classes are pretty good right now.,FAQ,
762.0,Casual conversation between two individuals.,it's an ugly day today.,i know. i think it may rain.,01/01/2003,0.0002239140170174,0,0,0.01,it's an ugly day today.,FAQ,
763.0,Casual conversation between two individuals.,i know. i think it may rain.,"it's the middle of summer, it shouldn't rain today.",01/01/2003,0.0002239140170174,0,0,0.01,i know. i think it may rain.,FAQ,
764.0,Casual conversation between two individuals.,"it's the middle of summer, it shouldn't rain today.",that would be weird.,01/01/2003,0.0002239140170174,0,0,0.01,"it's the middle of summer, it shouldn't rain today.",FAQ,
765.0,Casual conversation between two individuals.,that would be weird.,"yeah, especially since it's ninety degrees outside.",01/01/2003,0.0002239140170174,0,0,0.01,that would be weird.,FAQ,
766.0,Casual conversation between two individuals.,"yeah, especially since it's ninety degrees outside.","i know, it would be horrible if it rained and it was hot outside.",01/01/2003,0.0002239140170174,0,0,0.01,"yeah, especially since it's ninety degrees outside.",FAQ,
767.0,Casual conversation between two individuals.,"i know, it would be horrible if it rained and it was hot outside.","yes, it would be. ",01/01/2003,0.0002239140170174,0,0,0.01,"i know, it would be horrible if it rained and it was hot outside.",FAQ,
768.0,Casual conversation between two individuals.,"yes, it would be. ",i really wish it wasn't so hot every day. ,01/01/2003,0.0002239140170174,0,0,0.01,"yes, it would be.",FAQ,
769.0,Casual conversation between two individuals.,i really wish it wasn't so hot every day. ,me too. i can't wait until winter.,01/01/2003,0.0002239140170174,0,0,0.01,i really wish it wasn't so hot every day.,FAQ,
770.0,Casual conversation between two individuals.,me too. i can't wait until winter.,"i like winter too, but sometimes it gets too cold.",01/01/2003,0.0002239140170174,0,0,0.01,me too. i can't wait until winter.,FAQ,
771.0,Casual conversation between two individuals.,"i like winter too, but sometimes it gets too cold.",i'd rather be cold than hot.,01/01/2003,0.0002239140170174,0,0,0.01,"i like winter too, but sometimes it gets too cold.",FAQ,
772.0,Casual conversation between two individuals.,i'd rather be cold than hot.,me too.,01/01/2003,0.0002239140170174,0,0,0.01,i'd rather be cold than hot.,FAQ,
773.0,Casual conversation between two individuals.,it doesn't look very nice outside today.,you're right. i think it's going to rain later.,01/01/2003,0.0002239140170174,0,0,0.01,it doesn't look very nice outside today.,FAQ,
774.0,Casual conversation between two individuals.,you're right. i think it's going to rain later.,"in the middle of the summer, it shouldn't be raining.",01/01/2003,0.0002239140170174,0,0,0.01,you're right. i think it's going to rain later.,FAQ,
775.0,Casual conversation between two individuals.,"in the middle of the summer, it shouldn't be raining.",that wouldn't seem right.,01/01/2003,0.0002239140170174,0,0,0.01,"in the middle of the summer, it shouldn't be raining.",FAQ,
776.0,Casual conversation between two individuals.,that wouldn't seem right.,"considering that it's over ninety degrees outside, that would be weird.",01/01/2003,0.0002239140170174,0,0,0.01,that wouldn't seem right.,FAQ,
777.0,Casual conversation between two individuals.,"considering that it's over ninety degrees outside, that would be weird.","exactly, it wouldn't be nice if it started raining. it's too hot.",01/01/2003,0.0002239140170174,0,0,0.01,"considering that it's over ninety degrees outside, that would be weird.",FAQ,
778.0,Casual conversation between two individuals.,"exactly, it wouldn't be nice if it started raining. it's too hot.","i know, you're absolutely right.",01/01/2003,0.0002239140170174,0,0,0.01,"exactly, it wouldn't be nice if it started raining. it's too hot.",FAQ,
779.0,Casual conversation between two individuals.,"i know, you're absolutely right.",i wish it would cool off one day.,01/01/2003,0.0002239140170174,0,0,0.01,"i know, you're absolutely right.",FAQ,
780.0,Casual conversation between two individuals.,i wish it would cool off one day.,"that's how i feel, i want winter to come soon.",01/01/2003,0.0002239140170174,0,0,0.01,i wish it would cool off one day.,FAQ,
781.0,Casual conversation between two individuals.,"that's how i feel, i want winter to come soon.","i enjoy the winter, but it gets really cold sometimes.",01/01/2003,0.0002239140170174,0,0,0.01,"that's how i feel, i want winter to come soon.",FAQ,
782.0,Casual conversation between two individuals.,"i enjoy the winter, but it gets really cold sometimes.","i know what you mean, but i'd rather be cold than hot.",01/01/2003,0.0002239140170174,0,0,0.01,"i enjoy the winter, but it gets really cold sometimes.",FAQ,
783.0,Casual conversation between two individuals.,"i know what you mean, but i'd rather be cold than hot.",that's exactly how i feel.,01/01/2003,0.0002239140170174,0,0,0.01,"i know what you mean, but i'd rather be cold than hot.",FAQ,
784.0,Casual conversation between two individuals.,i wish it was a nicer day today.,that is true. i hope it doesn't rain.,01/01/2003,0.0002239140170174,0,0,0.01,i wish it was a nicer day today.,FAQ,
785.0,Casual conversation between two individuals.,that is true. i hope it doesn't rain.,it wouldn't rain in the middle of the summer.,01/01/2003,0.0002239140170174,0,0,0.01,that is true. i hope it doesn't rain.,FAQ,
786.0,Casual conversation between two individuals.,it wouldn't rain in the middle of the summer.,it wouldn't seem right if it started raining right now.,01/01/2003,0.0002239140170174,0,0,0.01,it wouldn't rain in the middle of the summer.,FAQ,
787.0,Casual conversation between two individuals.,it wouldn't seem right if it started raining right now.,it would be weird if it started raining in ninety degree weather.,01/01/2003,0.0002239140170174,0,0,0.01,it wouldn't seem right if it started raining right now.,FAQ,
788.0,Casual conversation between two individuals.,it would be weird if it started raining in ninety degree weather.,any rain right now would be pointless.,01/01/2003,0.0002239140170174,0,0,0.01,it would be weird if it started raining in ninety degree weather.,FAQ,
789.0,Casual conversation between two individuals.,any rain right now would be pointless.,"that's right, it really would be.",01/01/2003,0.0002239140170174,0,0,0.01,any rain right now would be pointless.,FAQ,
790.0,Casual conversation between two individuals.,"that's right, it really would be.",i want it to cool down some.,01/01/2003,0.0002239140170174,0,0,0.01,"that's right, it really would be.",FAQ,
791.0,Casual conversation between two individuals.,i want it to cool down some.,"i know what you mean, i can't wait until it's winter.",01/01/2003,0.0002239140170174,0,0,0.01,i want it to cool down some.,FAQ,
792.0,Casual conversation between two individuals.,"i know what you mean, i can't wait until it's winter.",winter is great. i wish it didn't get so cold sometimes though.,01/01/2003,0.0002239140170174,0,0,0.01,"i know what you mean, i can't wait until it's winter.",FAQ,
793.0,Casual conversation between two individuals.,winter is great. i wish it didn't get so cold sometimes though.,i would rather deal with the winter than the summer.,01/01/2003,0.0002239140170174,0,0,0.01,winter is great. i wish it didn't get so cold sometimes though.,FAQ,
794.0,Casual conversation between two individuals.,it's such a nice day.,"yes, it is.",01/01/2003,0.0002239140170174,0,0,0.01,it's such a nice day.,FAQ,
795.0,Casual conversation between two individuals.,"yes, it is.",it looks like it may rain soon.,01/01/2003,0.0002239140170174,0,0,0.01,"yes, it is.",FAQ,
796.0,Casual conversation between two individuals.,it looks like it may rain soon.,"yes, and i hope that it does.",01/01/2003,0.0002239140170174,0,0,0.01,it looks like it may rain soon.,FAQ,
797.0,Casual conversation between two individuals.,"yes, and i hope that it does.",why is that?,01/01/2003,0.0002239140170174,0,0,0.01,"yes, and i hope that it does.",FAQ,
798.0,Casual conversation between two individuals.,why is that?,i really love how rain clears the air.,01/01/2003,0.0002239140170174,0,0,0.01,why is that?,FAQ,
799.0,Casual conversation between two individuals.,i really love how rain clears the air.,me too. it always smells so fresh after it rains.,01/01/2003,0.0002239140170174,0,0,0.01,i really love how rain clears the air.,FAQ,
800.0,Casual conversation between two individuals.,me too. it always smells so fresh after it rains.,"yes, but i love the night air after it rains.",01/01/2003,0.0002239140170174,0,0,0.01,me too. it always smells so fresh after it rains.,FAQ,
801.0,Casual conversation between two individuals.,"yes, but i love the night air after it rains.",really? why is it?,01/01/2003,0.0002239140170174,0,0,0.01,"yes, but i love the night air after it rains.",FAQ,
802.0,Casual conversation between two individuals.,really? why is it?,because you can see the stars perfectly.,01/01/2003,0.0002239140170174,0,0,0.01,really? why is it?,FAQ,
803.0,Casual conversation between two individuals.,because you can see the stars perfectly.,i really hope it rains today.,01/01/2003,0.0002239140170174,0,0,0.01,because you can see the stars perfectly.,FAQ,
804.0,Casual conversation between two individuals.,i really hope it rains today.,"yeah, me too.",01/01/2003,0.0002239140170174,0,0,0.01,i really hope it rains today.,FAQ,
805.0,Casual conversation between two individuals.,isn't it a nice day?,it really is.,01/01/2003,0.0002239140170174,0,0,0.01,isn't it a nice day?,FAQ,
806.0,Casual conversation between two individuals.,it really is.,it seems that it may rain today.,01/01/2003,0.0002239140170174,0,0,0.01,it really is.,FAQ,
807.0,Casual conversation between two individuals.,it seems that it may rain today.,hopefully it will.,01/01/2003,0.0002239140170174,0,0,0.01,it seems that it may rain today.,FAQ,
808.0,Casual conversation between two individuals.,hopefully it will.,how come?,01/01/2003,0.0002239140170174,0,0,0.01,hopefully it will.,FAQ,
809.0,Casual conversation between two individuals.,how come?,i like how clear the sky gets after it rains.,01/01/2003,0.0002239140170174,0,0,0.01,how come?,FAQ,
810.0,Casual conversation between two individuals.,i like how clear the sky gets after it rains.,i feel the same way. it smells so good after it rains.,01/01/2003,0.0002239140170174,0,0,0.01,i like how clear the sky gets after it rains.,FAQ,
811.0,Casual conversation between two individuals.,i feel the same way. it smells so good after it rains.,i especially love the night air when it rains.,01/01/2003,0.0002239140170174,0,0,0.01,i feel the same way. it smells so good after it rains.,FAQ,
812.0,Casual conversation between two individuals.,i especially love the night air when it rains.,really? why?,01/01/2003,0.0002239140170174,0,0,0.01,i especially love the night air when it rains.,FAQ,
813.0,Casual conversation between two individuals.,really? why?,the stars look so much closer after it rains.,01/01/2003,0.0002239140170174,0,0,0.01,really? why?,FAQ,
814.0,Casual conversation between two individuals.,the stars look so much closer after it rains.,i really want it to rain today.,01/01/2003,0.0002239140170174,0,0,0.01,the stars look so much closer after it rains.,FAQ,
815.0,Casual conversation between two individuals.,i really want it to rain today.,"yeah, so do i.",01/01/2003,0.0002239140170174,0,0,0.01,i really want it to rain today.,FAQ,
816.0,Casual conversation between two individuals.,don't you think it's nice out?,"yes, i think so too.",01/01/2003,0.0002239140170174,0,0,0.01,don't you think it's nice out?,FAQ,
817.0,Casual conversation between two individuals.,"yes, i think so too.",i think that it's going to rain.,01/01/2003,0.0002239140170174,0,0,0.01,"yes, i think so too.",FAQ,
818.0,Casual conversation between two individuals.,i think that it's going to rain.,i hope that it does rain.,01/01/2003,0.0002239140170174,0,0,0.01,i think that it's going to rain.,FAQ,
819.0,Casual conversation between two individuals.,i hope that it does rain.,you like the rain?,01/01/2003,0.0002239140170174,0,0,0.01,i hope that it does rain.,FAQ,
820.0,Casual conversation between two individuals.,you like the rain?,the sky looks so clean after it rains. i love it.,01/01/2003,0.0002239140170174,0,0,0.01,you like the rain?,FAQ,
821.0,Casual conversation between two individuals.,the sky looks so clean after it rains. i love it.,i understand. rain does make it smell cleaner.,01/01/2003,0.0002239140170174,0,0,0.01,the sky looks so clean after it rains. i love it.,FAQ,
822.0,Casual conversation between two individuals.,i understand. rain does make it smell cleaner.,i love most how it is at night after it rains.,01/01/2003,0.0002239140170174,0,0,0.01,i understand. rain does make it smell cleaner.,FAQ,
823.0,Casual conversation between two individuals.,i love most how it is at night after it rains.,how come?,01/01/2003,0.0002239140170174,0,0,0.01,i love most how it is at night after it rains.,FAQ,
824.0,Casual conversation between two individuals.,how come?,you can see the stars so much more clearly after it rains.,01/01/2003,0.0002239140170174,0,0,0.01,how come?,FAQ,
825.0,Casual conversation between two individuals.,you can see the stars so much more clearly after it rains.,i would love for it to rain today.,01/01/2003,0.0002239140170174,0,0,0.01,you can see the stars so much more clearly after it rains.,FAQ,
826.0,Casual conversation between two individuals.,i really want to go to the beach this weekend.,that sounds like fun. what's the weather going to be like?,01/01/2003,0.0002239140170174,0,0,0.01,i really want to go to the beach this weekend.,FAQ,
827.0,Casual conversation between two individuals.,that sounds like fun. what's the weather going to be like?,i heard that it's going to be warm this weekend.,01/01/2003,0.0002239140170174,0,0,0.01,that sounds like fun. what's the weather going to be like?,FAQ,
828.0,Casual conversation between two individuals.,i heard that it's going to be warm this weekend.,is it going to be perfect beach weather?,01/01/2003,0.0002239140170174,0,0,0.01,i heard that it's going to be warm this weekend.,FAQ,
829.0,Casual conversation between two individuals.,is it going to be perfect beach weather?,i believe so.,01/01/2003,0.0002239140170174,0,0,0.01,is it going to be perfect beach weather?,FAQ,
830.0,Casual conversation between two individuals.,i believe so.,good. i hope it doesn't cool off this weekend.,01/01/2003,0.0002239140170174,0,0,0.01,i believe so.,FAQ,
831.0,Casual conversation between two individuals.,good. i hope it doesn't cool off this weekend.,i know. i really want to go to the beach.,01/01/2003,0.0002239140170174,0,0,0.01,good. i hope it doesn't cool off this weekend.,FAQ,
832.0,Casual conversation between two individuals.,i know. i really want to go to the beach.,but you know that california weather is really unpredictable.,01/01/2003,0.0002239140170174,0,0,0.01,i know. i really want to go to the beach.,FAQ,
833.0,Casual conversation between two individuals.,but you know that california weather is really unpredictable.,"you're right. one minute it's hot, and then the next minute it's cold.",01/01/2003,0.0002239140170174,0,0,0.01,but you know that california weather is really unpredictable.,FAQ,
834.0,Casual conversation between two individuals.,"you're right. one minute it's hot, and then the next minute it's cold.",i really wish the weather would just stay the same.,01/01/2003,0.0002239140170174,0,0,0.01,"you're right. one minute it's hot, and then the next minute it's cold.",FAQ,
835.0,Casual conversation between two individuals.,i really wish the weather would just stay the same.,i do too. that way we can have our activities planned ahead of time.,01/01/2003,0.0002239140170174,0,0,0.01,i really wish the weather would just stay the same.,FAQ,
836.0,Casual conversation between two individuals.,i do too. that way we can have our activities planned ahead of time.,"yeah, that would make things a lot easier.",01/01/2003,0.0002239140170174,0,0,0.01,i do too. that way we can have our activities planned ahead of time.,FAQ,
837.0,Casual conversation between two individuals.,i would like to take a trip to the beach this weekend.,a trip to the beach would be fun. how is the weather going to be?,01/01/2003,0.0002239140170174,0,0,0.01,i would like to take a trip to the beach this weekend.,FAQ,
838.0,Casual conversation between two individuals.,a trip to the beach would be fun. how is the weather going to be?,the forecast says that it will be warm on the weekend.,01/01/2003,0.0002239140170174,0,0,0.01,a trip to the beach would be fun. how is the weather going to be?,FAQ,
839.0,Casual conversation between two individuals.,the forecast says that it will be warm on the weekend.,so do you think it'll be perfect weather for the beach?,01/01/2003,0.0002239140170174,0,0,0.01,the forecast says that it will be warm on the weekend.,FAQ,
840.0,Casual conversation between two individuals.,so do you think it'll be perfect weather for the beach?,it sounds like it will be.,01/01/2003,0.0002239140170174,0,0,0.01,so do you think it'll be perfect weather for the beach?,FAQ,
841.0,Casual conversation between two individuals.,it sounds like it will be.,i really hope it doesn't get cold.,01/01/2003,0.0002239140170174,0,0,0.01,it sounds like it will be.,FAQ,
842.0,Casual conversation between two individuals.,i really hope it doesn't get cold.,"that would ruin things, i want to go so badly.",01/01/2003,0.0002239140170174,0,0,0.01,i really hope it doesn't get cold.,FAQ,
843.0,Casual conversation between two individuals.,"that would ruin things, i want to go so badly.","the weather in california is unpredictable, so you never know.",01/01/2003,0.0002239140170174,0,0,0.01,"that would ruin things, i want to go so badly.",FAQ,
844.0,Casual conversation between two individuals.,"the weather in california is unpredictable, so you never know.",that is true. the weather is constantly changing.,01/01/2003,0.0002239140170174,0,0,0.01,"the weather in california is unpredictable, so you never know.",FAQ,
845.0,Casual conversation between two individuals.,that is true. the weather is constantly changing.,it would be nice if the weather would never change.,01/01/2003,0.0002239140170174,0,0,0.01,that is true. the weather is constantly changing.,FAQ,
846.0,Casual conversation between two individuals.,it would be nice if the weather would never change.,"that would be great, then we could plan things sooner.",01/01/2003,0.0002239140170174,0,0,0.01,it would be nice if the weather would never change.,FAQ,
847.0,Casual conversation between two individuals.,"that would be great, then we could plan things sooner.",true. predictable weather would make life easier.,01/01/2003,0.0002239140170174,0,0,0.01,"that would be great, then we could plan things sooner.",FAQ,
848.0,Casual conversation between two individuals.,it would be nice to go to the beach sometime this weekend.,what's the weather going to be like? i may want to go too.,01/01/2003,0.0002239140170174,0,0,0.01,it would be nice to go to the beach sometime this weekend.,FAQ,
849.0,Casual conversation between two individuals.,what's the weather going to be like? i may want to go too.,the weather this weekend is supposed to be warm.,01/01/2003,0.0002239140170174,0,0,0.01,what's the weather going to be like? i may want to go too.,FAQ,
850.0,Casual conversation between two individuals.,the weather this weekend is supposed to be warm.,will it be good beach weather?,01/01/2003,0.0002239140170174,0,0,0.01,the weather this weekend is supposed to be warm.,FAQ,
851.0,Casual conversation between two individuals.,will it be good beach weather?,i think it will be.,01/01/2003,0.0002239140170174,0,0,0.01,will it be good beach weather?,FAQ,
852.0,Casual conversation between two individuals.,i think it will be.,it wouldn't be good if it got cold this weekend.,01/01/2003,0.0002239140170174,0,0,0.01,i think it will be.,FAQ,
853.0,Casual conversation between two individuals.,it wouldn't be good if it got cold this weekend.,"i want this trip to be perfect, i hope it stays warm.",01/01/2003,0.0002239140170174,0,0,0.01,it wouldn't be good if it got cold this weekend.,FAQ,
854.0,Casual conversation between two individuals.,"i want this trip to be perfect, i hope it stays warm.","this california weather is so uncertain, it's impossible to know what'll happen.",01/01/2003,0.0002239140170174,0,0,0.01,"i want this trip to be perfect, i hope it stays warm.",FAQ,
855.0,Casual conversation between two individuals.,"this california weather is so uncertain, it's impossible to know what'll happen.",i know. every day the weather seems different.,01/01/2003,0.0002239140170174,0,0,0.01,"this california weather is so uncertain, it's impossible to know what'll happen.",FAQ,
856.0,Casual conversation between two individuals.,i know. every day the weather seems different.,i would love it if it wasn't always so unpredictable.,01/01/2003,0.0002239140170174,0,0,0.01,i know. every day the weather seems different.,FAQ,
857.0,Casual conversation between two individuals.,i would love it if it wasn't always so unpredictable.,that would make it easier for us to make plans.,01/01/2003,0.0002239140170174,0,0,0.01,i would love it if it wasn't always so unpredictable.,FAQ,
858.0,Casual conversation between two individuals.,"hello, may i speak to alice please?",this is she. how's it going?,01/01/2003,0.0002239140170174,0,0,0.01,"hello, may i speak to alice please?",FAQ,
859.0,Casual conversation between two individuals.,this is she. how's it going?,i've been trying to call you all day.,01/01/2003,0.0002239140170174,0,0,0.01,this is she. how's it going?,FAQ,
860.0,Casual conversation between two individuals.,i've been trying to call you all day.,sorry about that. i was cleaning up.,01/01/2003,0.0002239140170174,0,0,0.01,i've been trying to call you all day.,FAQ,
861.0,Casual conversation between two individuals.,sorry about that. i was cleaning up.,it's okay.,01/01/2003,0.0002239140170174,0,0,0.01,sorry about that. i was cleaning up.,FAQ,
862.0,Casual conversation between two individuals.,it's okay.,so what were you calling me about?,01/01/2003,0.0002239140170174,0,0,0.01,it's okay.,FAQ,
863.0,Casual conversation between two individuals.,so what were you calling me about?,"oh, i just wanted to see if you wanted to hang out tomorrow.",01/01/2003,0.0002239140170174,0,0,0.01,so what were you calling me about?,FAQ,
864.0,Casual conversation between two individuals.,"oh, i just wanted to see if you wanted to hang out tomorrow.","sure, what did you want to do?",01/01/2003,0.0002239140170174,0,0,0.01,"oh, i just wanted to see if you wanted to hang out tomorrow.",FAQ,
865.0,Casual conversation between two individuals.,"sure, what did you want to do?",maybe we can go see a movie or something.,01/01/2003,0.0002239140170174,0,0,0.01,"sure, what did you want to do?",FAQ,
866.0,Casual conversation between two individuals.,maybe we can go see a movie or something.,that sounds like fun. let's do it.,01/01/2003,0.0002239140170174,0,0,0.01,maybe we can go see a movie or something.,FAQ,
867.0,Casual conversation between two individuals.,that sounds like fun. let's do it.,i'll see you tomorrow then.,01/01/2003,0.0002239140170174,0,0,0.01,that sounds like fun. let's do it.,FAQ,
868.0,Casual conversation between two individuals.,i'll see you tomorrow then.,see you then. goodbye.,01/01/2003,0.0002239140170174,0,0,0.01,i'll see you tomorrow then.,FAQ,
869.0,Casual conversation between two individuals.,"hi, how are you. is alice there?",speaking. what's up?,01/01/2003,0.0002239140170174,0,0,0.01,"hi, how are you. is alice there?",FAQ,
870.0,Casual conversation between two individuals.,speaking. what's up?,why haven't you answered the phone?,01/01/2003,0.0002239140170174,0,0,0.01,speaking. what's up?,FAQ,
871.0,Casual conversation between two individuals.,why haven't you answered the phone?,"my bad, i had chores to do.",01/01/2003,0.0002239140170174,0,0,0.01,why haven't you answered the phone?,FAQ,
